"id"	"substance_id"	"bp_degc"	"mp_degc"	"vp_mmhg"	"logp"
5220	4903	323.67	179.078	0.0000000404075	3.217
5221	4904	268.805	169.283	0.000000000943788	0.67485
5223	4906	356.555	86.0408	0.00000199351	5.49516
5225	4908	224.502	6.57971	0.0796066	1.17976
5226	4909	265.093	192.959	0.0000000036861	2.11888
5227	4910	436.862	220.498	0.000000185512	5.60152
5228	4911	535.958	277.763	0.000000000100108	6.63204
5229	4912	364.944	98.6428	0.000000307342	4.82919
5231	4914	187.583	166.3	0.151815	-0.984081
5232	4915	208.41	-66.8357	0.274679	1.03395
5233	4916	188.805	-26.9177	0.675638	-0.711526
5234	4917	6.89746	-92.071	1508.6	-0.379175
5235	4918	339.107	131.133	0.000000163051	2.33951
5236	4919	236.383	76.7268	0.0000424436	3.71918
5237	4920	124.09	-84.8314	9.46905	-0.769001
5238	4921	296.252	75.2141	0.000000173173	3.35829
5239	4922	414.092	71.9553	0.000000490314	2.78136
5241	4924	25.6428	193.643	738.974	-2.6037
5242	4925	293.249	29.0233	0.000120097	4.59952
5243	4926	274.953	45.3481	0.0391334	4.58917
5244	4927	286.582	171.657	0.00000116082	1.31043
5245	4928	117.958	16.6239	15.6073	-0.170189
5246	4929	318.583	169.052	0.00000000181191	2.0618
5247	4930	276.543	140.05	0.000831594	1.80964
5248	4931	344.918	168.98	0.00000000186858	0.931827
5249	4932	313.318	210.291	0.00000000249153	-2.30817
5250	4933	433.903	194.737	0.00000000538238	2.96778
5251	4934	337.004	330.392	0.00000000194172	0.792954
5252	4935	272.647	282.819	0.000000635821	0.809734
5253	4936	235.432	92.9852	0.0534722	0.379588
5254	4937	342.122	127.034	0.00000514141	3.05598
5255	4938	156.096	-30.1912	4.17017	2.99005
5256	4939	302.354	49.1526	0.00250793	4.85125
5257	4940	45.2208	-72.7963	369.732	0.401043
5258	4941	275.695	60.6899	0.000968855	2.762
5259	4942	284.958	54.5856	0.00016646	2.94994
5260	4943	103.092	-88.9954	7.59464	0.569043
5261	4944	212.942	22.0366	0.229418	2.32941
5262	4945	418.922	156.028	0.000000000151448	1.30013
5263	4946	305.846	205.478	0.000000000216546	-2.08419
5264	4947	204.945	41.4414	0.118364	0.121053
5265	4948	291.188	223.28	0.0000000570563	-1.69705
5266	4949	236.55	70.042	0.0592694	2.84808
5267	4950	291.537	168.89	0.000228029	2.89087
5268	4951	300.955	154.667	0.000185092	2.81994
5269	4952	330.978	66.0628	0.000000870459	5.83395
5270	4953	170.159	15.6213	2.25576	3.70842
5272	4955	139.501	-73.265	7.30169	2.31278
5273	4956	190.366	-39.2104	1.21957	0.0188148
5274	4957	132.961	-59.8201	9.94302	0.0359374
5275	4958	174.046	25.9683	0.375299	-0.902373
5276	4959	190.656	17.3371	0.409873	0.350452
5277	4960	268.99	107.978	0.0261678	-0.490013
5278	4961	388.582	256.995	0.000000000834167	2.59042
5279	4962	134.899	-40.1501	6.63088	0.850218
5280	4963	119.356	-74.2243	33.7495	0.66026
5281	4964	292.718	73.648	0.00000152104	1.61313
5282	4965	138.416	-63.9034	5.02331	0.017719
5283	4966	97.8194	-63.8331	21.893	0.9006
5284	4967	50.3827	15.0117	253.483	-0.0751466
5285	4968	227.925	-4.56913	0.135543	3.44132
5286	4969	280.208	40.1284	0.0442318	2.94036
5287	4970	298.052	33.1555	0.000000144697	3.60417
5288	4971	290.988	82.1292	0.000288054	0.860058
5289	4972	199.042	-15.4514	0.37542	2.12004
5290	4973	217.031	60.8638	0.0528599	1.57919
5291	4974	134.226	-70.7478	42.3773	0.82478
5292	4975	158.08	-4.3987	1.07512	-0.94141
5293	4976	262.471	30.627	0.0119647	2.44004
5294	4977	31.7492	-98.9595	582.241	0.0293059
5295	4978	190.919	9.77927	0.867815	2.48295
5296	4979	258.296	2.84494	0.00881269	2.4729
5297	4980	222.964	-7.70939	0.0337693	2.54681
5298	4981	311.399	145.951	0.000000937377	4.77681
5299	4982	312.518	143.763	0.00000000866444	0.767564
5300	4983	285.474	149.508	0.00208681	1.46571
5301	4984	359.699	-19.6363	0.00000629625	7.45061
5302	4985	322.981	172.739	0.0000940122	0.714632
5303	4986	297.919	4.60119	0.00104004	3.31103
5304	4987	342.367	67.7966	0.0000000886602	2.25727
5305	4988	232.974	39.3953	0.0329215	1.21178
5307	4990	381.469	229.768	0.0000000605283	1.01548
5308	4991	357.063	62.8171	0.000100495	6.60534
5309	4992	306.554	28.1067	0.000890872	4.80841
5310	4993	92.2373	32.6524	55.2752	2.82887
5311	4994	302.979	89.4082	0.00153091	3.93689
5312	4995	360.716	104.114	0.0000000987253	3.63795
5313	4996	121.061	-54.9708	26.3333	0.299979
5314	4997	259.821	50.9973	0.00558363	0.655137
5315	4998	244.936	79.1537	0.146774	0.488868
5316	4999	155.572	-45.4873	3.63159	2.58972
5317	5000	253.461	239.987	0.000478976	-1.50403
5318	5001	326.566	237.09	0.00000000186187	1.95846
5319	5002	287.962	57.7691	0.0135449	3.4811
5320	5003	281.147	72.2283	0.0133333	3.55797
5321	5004	247.295	83.3409	0.0159451	3.79968
5322	5005	245.76	58.0517	0.0156341	3.76966
5323	5006	390.78	80.2305	0.000000376498	5.68934
5324	5007	282.795	-39.9969	0.0037411	2.59155
5325	5008	103.963	-71.7661	32.7377	0.461942
5326	5009	311.337	216.949	0.000015686	0.830461
5327	5010	322.653	44.8534	0.00000017369	0.816742
5328	5011	216.249	65.4116	0.0697075	3.22973
5329	5012	219.067	37.1122	0.0422332	2.98107
5330	5013	294.846	97.1033	0.0000000441501	1.00868
5331	5014	317.003	98.9353	0.0000357749	3.8092
5332	5015	114.04	-97.7722	17.8094	1.76989
5333	5016	331.595	60.2962	0.000000218171	7.59955
5334	5017	262.445	3.77016	0.00413043	5.41
5335	5018	248.947	-43.9241	0.0116044	-0.0694038
5336	5019	213.814	-32.8483	0.15868	5.84468
5337	5020	258.899	24.0799	0.000849576	5.12883
5338	5021	291.834	18.5565	0.000492329	6.40895
5339	5022	285.078	122.848	0.000319451	2.70192
5340	5023	227.885	177.493	0.0301776	-1.10009
5341	5024	127.863	-56.0478	3.12851	1.28898
5342	5025	173.515	-12.6023	2.35732	3.94708
5343	5026	93.8407	-104.354	55.1858	1.95055
5344	5027	46.1408	13.6462	362.989	2.6236
5345	5028	288.716	85.9117	0.0000389661	1.30934
5346	5029	146.92	-89.3726	4.05808	2.20152
5347	5030	65.0669	-133.898	149.71	2.83017
5348	5031	2.98694	63.3452	1598.97	-2.63553
5349	5032	117.958	245.276	15.6073	-1.54961
5350	5033	128.563	-9.38015	8.52969	0.971045
5351	5034	374.509	241.651	0.00000783725	3.48078
5353	5036	194.292	65.1666	0.86764	2.97238
5354	5037	223.271	-31.3652	0.0101048	5.53375
5355	5038	252.011	-32.6209	0.00517257	0.162585
5356	5039	286.262	148.096	0.00000743385	-1.15995
5357	5040	388.157	251.207	0.00000000133463	2.52352
5358	5041	261.072	136.51	0.00181717	0.92854
5359	5042	183.404	-11.2187	0.296574	1.56677
5360	5043	227.396	59.5801	0.0585061	1.33922
5361	5044	178.49	-13.4063	2.89304	0.248236
5363	5046	175.662	288.52	0.0206567	-1.20074
5364	5047	255.825	-1.40922	0.00602082	2.38193
5365	5048	232.805	-49.8723	0.762462	4.07214
5366	5049	463.897	41.7662	0.000000578399	9.56625
5367	5050	255.289	210.87	0.000000128863	1.80328
5368	5051	194.802	36.6166	0.381215	0.106484
5369	5052	318.006	173.27	0.0000000000015055	-1.88918
5370	5053	287.724	97.0377	0.00329735	1.4052
5371	5054	299.951	126.429	0.00249837	1.14965
5378	5061	286.307	45.695	0.0016413	1.76561
5382	5065	313.599	174.488	0.000000315644	2.99633
5383	5066	176.514	-29.2999	0.438166	1.16189
5384	5067	298.607	209.728	0.000000000124056	-3.19035
5385	5068	316.12	229.704	0.0000000167336	-0.263736
5386	5069	309.156	220.504	0.000000000646645	2.10582
5387	5070	150.091	-79.7267	1.70325	0.589335
5388	5071	258.77	193.358	0.00000378933	-1.96197
5389	5072	311.933	119.229	0.0000000921558	1.86962
5390	5073	202.935	3.26199	2.96943	2.76997
5393	5076	383.125	201.235	0.000000000696734	3.73526
5394	5077	199.57	153.56	0.650118	2.38432
5395	5078	341.909	-21.1475	0.0000071235	5.61648
5396	5079	317.412	-0.168593	0.00013208	3.26862
5397	5080	124.873	123.363	1.43681	0.199698
5398	5081	46.8294	-101.448	342.247	1.97754
5400	5083	336.061	223.427	0.0000000522881	0.0940528
5401	5084	286.991	45.5059	0.000104535	3.78118
5402	5085	306.307	124.525	0.000898632	0.819694
5403	5086	269.865	144.159	0.000669028	2.74149
5404	5087	322.948	144.038	0.00000000435961	0.573492
5405	5088	342.341	55.8132	0.000000245759	4.7624
5406	5089	311.909	93.6396	0.0000142925	0.803321
5407	5090	306.757	122.032	0.0000000743676	3.16535
5408	5091	364.626	111.437	0.00000118204	6.3671
5409	5092	306.215	44.5881	0.0000597455	6.49966
5410	5093	335.091	84.419	0.00000283681	3.17539
5411	5094	294.204	119.394	0.00000000514649	2.68349
5412	5095	329.187	177.711	0.000000200186	2.20005
5413	5096	314.567	179.944	0.00000036856	0.158995
5414	5097	230.584	166.967	0.000000096831	0.357743
5415	5098	320.223	115.889	0.00000396947	-1.39487
5416	5099	383.941	207.646	0.000000000344329	3.3702
5417	5100	362.068	112.509	0.00000192132	0.192664
5418	5101	340.904	105.482	0.000054427	2.11112
5419	5102	341.284	121.851	0.00000108353	2.24198
5420	5103	209.404	-50.0695	0.247859	1.4182
5421	5104	347.909	183.376	0.00000000630198	1.56658
5422	5105	269.164	42.2049	0.000820504	5.75732
5423	5106	316.421	105.14	0.00000124608	3.59693
5424	5107	302.551	173.773	0.0000000877853	2.46371
5425	5108	349.994	59.1207	0.0000000101138	4.52918
5426	5109	272.545	195.05	0.000000000300957	4.90733
5427	5110	240.951	166.06	0.00000000229927	5.11978
5428	5111	319.065	57.2154	0.00000376243	5.86662
5429	5112	371.043	139.924	0.00000000751652	2.32189
5430	5113	325.919	74.8188	0.000000397773	2.30928
5431	5114	240.91	177.52	0.000000000706392	5.2698
5433	5116	256.594	42.3656	0.0133057	1.9584
5434	5117	431.758	102.438	0.000000458508	3.70439
5435	5118	216.081	53.4941	0.111661	0.68154
5436	5119	269.829	204.747	0.0000458596	-1.6639
5437	5120	424.372	60.1236	0.000000000152186	5.95213
5438	5121	324.845	160.776	0.0000104744	3.07096
5439	5122	273.772	239.283	0.0000320609	-0.13798
5440	5123	222.121	174.307	0.0601104	-0.454463
5441	5124	314.278	162.169	0.000000000255644	-2.37477
5442	5125	330.886	133.051	0.00000000616834	1.51122
5443	5126	335.077	53.0053	0.00000239301	3.39808
5444	5127	330.831	63.6208	0.0000199791	2.07181
5445	5128	301.893	100.301	0.0000624717	2.91094
5446	5129	330.35	129.583	0.00000356029	1.33187
5448	5131	314.886	65.0326	0.000000771789	2.75639
5449	5132	427.664	216.756	0.00000000709666	3.67448
5450	5133	330.047	73.2322	0.000000743453	2.82203
5451	5134	275.961	22.7025	0.029698	4.03296
5452	5135	407.603	176.04	0.000000000239913	2.87562
5453	5136	256.179	53.331	0.00205	0.813236
5454	5137	20.1228	-122.879	898.259	-0.33813
5455	5138	453.598	32.1283	0.00000109629	2.56409
5456	5139	371.68	203.154	0.00000000213398	-0.678482
5457	5140	170.789	25.4403	0.00501348	0.658692
5458	5141	347.06	-4.6007	0.000000250558	7.98084
5459	5142	329.49	193.473	0.000000000576768	-0.126705
5460	5143	251.039	219.559	0.000394718	-1.86786
5463	5146	353.621	109.776	0.0000000953208	4.41316
5464	5147	222.656	36.9505	0.116393	1.88144
5465	5148	200.256	6.64955	0.454776	4.23561
5466	5149	267.377	128.278	0.000181569	1.70784
5467	5150	333.641	165.864	0.000000000974579	4.44243
5468	5151	281.932	30.8367	0.0306395	4.20657
5469	5152	392.134	230.775	0.000000000195095	1.97955
5470	5153	297.108	196.123	0.000000000335181	3.65297
5471	5154	300.798	224.957	0.00000115818	-0.016381
5472	5155	239.848	14.2727	0.278764	3.12608
5474	5157	287.178	205.434	0.0000000000782637	0.233871
5475	5158	295.223	61.1833	0.0000000231744	4.00026
5476	5159	270.664	227.919	0.000114335	0.480174
5478	5161	374.044	201.594	0.00000000464206	2.59794
5479	5162	335.993	58.3812	0.0000146973	4.20697
5480	5163	324.304	138.312	0.000000429731	-0.164925
5481	5164	233.104	3.12253	0.0124562	2.09192
5482	5165	225.173	154.918	0.00000603654	-1.91447
5483	5166	357.213	177.032	0.0000000806199	3.34383
5484	5167	232.586	-43.04	0.135536	4.7137
5485	5168	252.231	202.664	0.0000364764	1.79993
5486	5169	212.632	-0.668482	0.0943667	3.54084
5487	5170	201.198	148.557	0.0786272	0.628087
5488	5171	241.826	45.3459	0.00632806	1.45816
5489	5172	345.583	-27.3799	0.00000506874	6.29209
5490	5173	318.939	68.0023	0.000000941098	1.07871
5491	5174	327.948	109.747	0.000000884779	-2.69304
5492	5175	294.537	18.068	0.0006703	3.00082
5493	5176	296.134	-15.931	0.000702761	2.9397
5494	5177	314.953	143.044	0.000000539285	2.99809
5495	5178	364.503	212.906	0.000000123784	2.85105
5496	5179	428.526	191.663	0.000000000398519	3.45124
5497	5180	273.516	181.831	0.0000000000357884	5.7994
5498	5181	245.796	91.8832	0.000957539	2.77027
5499	5182	349.093	72.946	0.000000181298	4.87378
5501	5184	260.222	169.442	0.00000332774	0.0828105
5502	5185	335.865	105.93	0.000000113421	3.69886
5503	5186	269.499	4.74431	0.00574008	6.60171
5505	5188	419.102	31.0878	0.0000000153387	5.36635
5506	5189	309.491	25.3025	0.000723719	4.3522
5507	5190	346.785	64.8917	0.000000231601	6.15124
5508	5191	297.771	14.3782	0.0138234	5.98326
5510	5193	335.057	15.0004	0.000284713	4.8491
5511	5194	229.908	61.2008	0.0450948	2.90185
5513	5196	347.412	172.396	0.000000277542	1.22553
5514	5197	415.849	207.065	0.0000000156567	-0.607701
5515	5198	83.5952	-66.0562	43.857	2.84183
5516	5199	233.417	30.5591	0.358491	4.33707
5517	5200	320.882	85.378	0.00000441144	1.31804
5518	5201	384.877	186.252	0.0000000209389	2.75509
5519	5202	349.796	126.549	0.0000000000285444	1.09932
5520	5203	288.69	190.28	0.0000017499	-0.604488
5521	5204	401.986	140.086	0.00000000156014	3.72269
5522	5205	363.618	96.8797	0.000000035188	4.06917
5523	5206	361.651	219.193	0.0000000117626	7.91571
5524	5207	327.253	146.991	0.0000000000867667	4.66207
5525	5208	305.768	-26.0432	0.00017621	0.118155
5526	5209	450.671	165.158	0.000000000211863	9.00113
5527	5210	380.43	168.662	0.00000000118519	0.673389
5528	5211	359.469	156.493	0.0000000274736	2.06444
5529	5212	260.269	34.9733	0.0342378	2.61736
5530	5213	291.954	78.8885	0.000000887098	-2.14838
5532	5215	212.479	2.54504	0.0960796	3.75705
5533	5216	286.795	56.3733	0.0030031	-0.250619
5534	5217	196.671	-17.0084	0.622962	2.94253
5535	5218	232.473	222.785	0.00649942	-0.279117
5536	5219	260.873	-17.0066	0.00680211	4.54231
5537	5220	198.127	-51.2015	0.578756	3.20001
5538	5221	226.362	220.302	0.166891	-2.07372
5539	5222	238.118	52.0144	0.163338	4.00966
5540	5223	240.795	17.2942	0.0237943	1.71171
5541	5224	308.911	151.958	0.0000608085	-1.53901
5542	5225	255.15	140.32	0.000000181772	1.16233
5543	5226	269.919	104.56	0.0000697829	1.65453
5544	5227	213.267	-57.0365	2.07553	1.15669
5545	5228	486.86	214.696	0.00000000871732	5.76931
5546	5229	208.998	-2.95979	0.164571	1.87746
5547	5230	311.895	93.6339	0.00000158972	2.15035
5548	5231	398.409	214.454	0.0000000012413	3.33894
5549	5232	117.026	191.655	11.9447	-2.33494
5550	5233	121.761	22.6415	0.601138	4.57254
5551	5234	203.138	-4.13846	0.284192	2.56531
5552	5235	303.095	52.4072	0.0000237599	1.63803
5553	5236	318.939	78.8893	0.000000941098	-2.28296
5554	5237	266.213	58.9576	0.00000218383	-0.746443
5555	5238	400.71	144.465	0.0000000039993	3.90298
5556	5239	269.948	83.0846	0.00000313873	3.01148
5557	5240	197.671	30.9958	0.0812911	2.29634
5558	5241	332.596	-15.2039	0.00460322	5.07009
5559	5242	257.963	1.00988	0.00934931	3.13571
5560	5243	223.806	31.2979	0.002407	-0.138494
5561	5244	329.645	49.4222	0.000000516159	1.62052
5562	5245	222.104	70.7176	0.420599	3.85343
5563	5246	314.488	222.977	0.000000000235284	1.62128
5564	5247	254.118	79.298	0.00856171	2.30332
5565	5248	364.863	107.224	0.000000156254	4.06118
5566	5249	332.124	91.0141	0.00000080908	0.628827
5567	5250	274.595	139.173	0.000934854	-0.756704
5568	5251	334.212	-2.56842	0.0000117124	5.15441
5569	5252	286.323	101.43	0.00146851	4.18168
5570	5253	318.135	170.384	0.000000000259439	-0.685614
5571	5254	231.363	34.4366	0.0240643	0.792161
5572	5255	308.8	42.83	0.000000503367	5.36282
5573	5256	263.083	43.5243	0.00918292	2.79016
5574	5257	321.945	14.6039	0.0027234	3.24523
5575	5258	335.622	113.298	0.00000204275	4.28279
5576	5259	403.572	171.768	0.000000112495	4.46934
5577	5260	260.206	48.6067	0.00162585	2.18121
5578	5261	240.721	-6.8902	0.0573734	4.33652
5579	5262	306.242	179.949	0.00000704063	4.91095
5580	5263	349.306	112.039	0.0000000420091	4.36437
5581	5264	186.179	4.99063	0.793041	3.10397
5582	5265	296.653	76.5389	0.000284154	2.89744
5583	5266	393.094	169.303	0.0000000202888	1.58349
5584	5267	296.213	159.171	0.00000015159	1.56635
5585	5268	308.444	201.319	0.000000402741	-2.39834
5586	5269	299.574	160.385	0.00000000612854	-0.788926
5587	5270	307.456	102.055	0.0000637877	2.05064
5588	5271	313.897	158.365	0.00000000061318	5.011
5589	5272	301.085	67.1127	0.00000860654	0.388211
5590	5273	328.002	215.312	0.00000303497	0.899692
5591	5274	244.938	257.691	0.0472034	3.28111
5592	5275	407.618	87.8447	0.0000000282537	3.69958
5593	5276	379.017	185.635	0.00000000358853	3.09059
5594	5277	325.024	180.686	0.0000165914	-0.540877
5595	5278	346.501	72.5226	0.00000000040292	1.71523
5596	5279	384.799	141.824	0.00000000362315	3.03252
5597	5280	336.859	193.454	0.00000000464133	1.94663
5598	5281	410.472	205.656	0.000000000410291	1.51191
5599	5282	407.726	178.175	0.0000000280724	1.9255
5600	5283	335.152	127.098	0.000000578462	-0.931753
5601	5284	387.976	212.912	0.00000000494031	-0.337342
5602	5285	321.612	154.612	0.00000026829	-0.555036
5603	5286	127.896	176.804	10.6458	-0.262486
5604	5287	319.999	178.932	0.000000000506907	-0.593538
5605	5288	351.836	198.679	0.0000000664535	0.897166
5606	5289	351.605	168.093	0.000000396552	0.468264
5607	5290	373.419	200.706	0.0000000102499	-1.99981
5608	5291	350.853	138.599	0.000000000622739	-0.248973
5609	5292	462.405	124.184	0.0000000000643003	2.84683
5610	5293	357.782	198.602	0.00000000441417	-1.82613
5611	5294	314.231	150.96	0.000000171769	0.27654
5612	5295	312.224	124.112	0.000000439259	3.38771
5613	5296	298.071	215.407	0.00000994595	-1.04647
5614	5297	246.659	151.111	0.000670148	0.788336
5615	5298	412.401	168.009	0.00000000616578	0.503976
5616	5299	314.381	170.023	0.000000000216239	-0.414836
5617	5300	314.571	182.078	0.00000000113966	-0.215201
5618	5301	322.119	160.593	0.000000642762	0.919107
5620	5303	367.084	149.338	0.0000000000157287	0.656966
5621	5304	322.324	200.067	0.00000000403386	1.60409
5622	5305	275.959	229.938	0.00000000131049	1.9823
5623	5306	342.223	139.703	0.0000000107836	2.87662
5624	5307	305.486	155.585	0.00000000214577	-1.02407
5625	5308	318.137	202.536	0.0000000474471	0.291992
5626	5309	336.169	156.787	0.0000000348792	2.31354
5627	5310	380.43	130.268	0.00000000118519	1.25482
5628	5311	351.173	225.421	0.00000126706	3.15588
5629	5312	329.586	94.7051	0.0000000793116	1.20918
5630	5313	345.467	225.012	0.0000000027051	0.896822
5631	5314	352.694	124.715	0.00000000588466	3.23151
5632	5315	255.221	136.555	0.000000000450072	0.241013
5634	5317	345.618	114.497	0.00000000492945	1.86755
5635	5318	331.603	163.192	0.000000123463	-0.586032
5636	5319	318.321	159.236	0.00000555326	0.327494
5637	5320	321.772	213.318	0.00000000298077	2.76938
5638	5321	313.103	174.383	0.0000000000543417	-3.36519
5639	5322	314.541	155.466	0.0000000000215905	1.73535
5641	5324	288.904	141.879	0.0000000000382538	3.05354
5642	5325	298.113	112.993	0.00000567462	-0.414266
5643	5326	296.178	159.965	0.0000019321	1.33325
5644	5327	310.043	179.295	0.00000000129538	1.06582
5645	5328	361.173	77.9344	0.00000000275305	6.99271
5646	5329	346.477	116.617	0.000000156861	3.52002
5647	5330	265.189	207.264	0.00000176853	-1.85549
5648	5331	411.191	159.334	0.0000000030728	0.788553
5649	5332	429.96	274.639	0.000000000875598	3.04492
5650	5333	291.841	142.403	0.000000137398	2.19069
5651	5334	279.859	76.3925	0.00736671	4.72117
5652	5335	462.892	138.726	0.000000000016438	3.79925
5654	5337	337.096	233.592	0.000000000159829	-1.57156
5655	5338	372.937	158.278	0.000000171355	0.664449
5657	5340	377.51	169.644	0.000000000221628	0.392384
5658	5341	332.295	153.065	0.000000191952	-0.42554
5659	5342	390.782	210.612	0.000000000348347	1.61811
5660	5343	361.411	118.98	0.0000000395958	3.98768
5661	5344	335.557	89.0381	0.0000368519	4.17139
5662	5345	333.341	79.5972	0.000000743596	2.74337
5663	5346	284.38	124.122	0.00000217735	2.02454
5664	5347	221.208	-45.4234	0.29427	3.16743
5665	5348	354.388	67.8856	0.000000323274	3.21021
5666	5349	327.099	235.465	0.0000000104258	1.70779
5667	5350	313.67	188.877	0.0000000461597	3.30371
5668	5351	241.626	119.798	0.00867091	2.16874
5669	5352	272.143	75.2296	0.00000617516	-1.12728
5670	5353	414.007	131.14	0.00000000626675	8.4333
5671	5354	414.896	90.9903	0.00000065527	3.65309
5672	5355	338.537	206.985	0.0000000015901	2.77345
5673	5356	405.367	234.528	0.000000000461084	3.74686
5674	5357	481.995	169.058	0.00000000436235	4.53136
5675	5358	336.293	167.724	0.0000000331708	3.2583
5676	5359	327.527	119.321	0.0000000465874	2.04748
5677	5360	262.771	174.927	0.0000000000851662	2.89778
5678	5361	282.41	207.051	0.000000000529597	-0.0569877
5679	5362	329.698	255.435	0.00000000273224	1.45069
5680	5363	293.929	228.356	0.0000000000793031	2.80408
5681	5364	298.144	166.062	0.000000000604692	3.12154
5682	5365	364.676	154.796	0.00000000465227	-1.1441
5683	5366	80.0854	34.8261	94.6632	1.24464
5684	5367	377.823	156.14	0.000000000412376	0.363293
5685	5368	462.728	181.352	0.000000000145876	2.4276
5686	5369	298.424	148.269	0.00000221893	-1.01648
5687	5370	460.686	191.569	0.00000000677734	4.9923
5688	5371	274.888	194.327	0.000000000165463	2.49079
5689	5372	340.887	164.063	0.0000000000713959	0.271036
5690	5373	334.071	217.075	0.000000000417178	-0.327486
5691	5374	336.6	222.007	0.0000000000161668	1.60054
5692	5375	437.869	246.882	0.000000000249577	6.90435
5693	5376	339.263	198.651	0.00000000151845	1.38328
5694	5377	328.162	159.915	0.000000000170239	2.09471
5695	5378	329.045	171.583	0.000000000287085	2.74576
5696	5379	355.291	150.562	0.000000048486	0.0991428
5697	5380	308.564	144.14	0.0000186608	-0.818132
5698	5381	238.218	62.5072	0.00000931324	-1.30088
5699	5382	63.8575	-70.8559	157.017	1.69301
5701	5384	141.006	5.9783	335.156	5.07294
5702	5385	124.873	123.363	1.43681	0.199698
5703	5386	278.772	141.434	0.000249908	3.41427
5704	5387	247.949	-27.8847	0.0200941	4.25019
5705	5388	305.917	310.778	0.0000000021673	-2.42255
5706	5389	327.522	158.778	0.000000000255405	4.22476
5707	5390	319.707	186.613	0.0000000322144	-0.0515592
5708	5391	317.931	212.656	0.00000000022278	1.12239
5709	5392	475.674	160.409	0.0000000210959	3.33173
5710	5393	373.0	179.095	0.000000014367	4.25353
5711	5394	382.622	159.595	0.0000000292989	0.90154
5712	5395	345.65	224.359	0.000000000696557	2.95677
5713	5396	339.415	198.276	0.00000000627672	1.5656
5714	5397	272.172	181.906	0.00154197	-0.624562
5715	5398	478.562	233.755	0.00000000111547	7.34098
5716	5399	415.372	199.128	0.00000000112794	1.36067
5717	5400	397.587	199.555	0.00000000929978	1.04902
5718	5401	354.374	183.058	0.000000772477	1.33057
5719	5402	322.458	156.364	0.00000000239547	0.575961
5720	5403	275.293	210.353	0.00000000130269	0.649387
5721	5404	351.723	117.318	0.00000000555637	4.70169
5722	5405	332.504	202.791	0.000000000218466	2.93092
5723	5406	402.289	198.466	0.000000000152089	3.20283
5724	5407	327.892	222.672	0.00000000232538	3.33345
5725	5408	327.026	228.627	0.00000000843847	0.331045
5726	5409	392.817	239.1	0.0000000123882	2.57662
5727	5410	429.582	215.146	0.000000000268537	9.98973
5728	5411	412.162	207.94	0.0000000908148	4.67008
5729	5412	297.416	196.6	0.000000000344524	3.8097
5730	5413	462.285	110.874	0.0000000000648801	3.04035
5731	5414	317.165	224.312	0.00000000103385	0.768061
5732	5415	334.834	160.233	0.000000000498224	0.674585
5733	5416	286.293	158.564	0.00000206086	0.838326
5734	5417	318.522	224.401	0.0000000616394	-0.584763
5736	5419	247.023	182.755	0.00000687547	-2.48586
5737	5420	384.979	91.493	0.00000796732	4.67776
5739	5422	229.795	-0.668482	0.0957264	3.54033
5740	5423	420.852	83.8428	0.0000000311384	1.92557
5741	5424	288.86	87.9826	0.000943903	3.88836
5742	5425	202.035	16.9907	0.355195	3.1867
5743	5426	101.142	-85.8738	33.9951	1.29001
5744	5427	219.321	77.0064	0.229889	0.20101
5745	5428	250.151	93.4434	0.0124529	2.03898
5746	5429	171.812	-67.2283	3.29353	1.57631
5747	5430	326.0	-27.6863	0.00234287	6.01595
5748	5431	403.523	212.587	0.000000342179	3.00328
5749	5432	217.058	77.2348	0.0270508	3.12245
5750	5433	193.29	53.5574	2.08774	1.88148
5751	5434	269.516	-40.0177	0.0227385	5.31939
5752	5435	167.773	-26.0443	0.992425	2.43705
5753	5436	233.81	2.23919	0.209303	1.94465
5754	5437	268.436	8.11539	0.015512	2.76889
5755	5438	285.628	34.5499	0.00192783	3.93179
5756	5439	257.602	195.316	0.000000722119	-0.982343
5757	5440	377.889	251.28	0.00000000982823	1.84495
5758	5441	437.078	211.203	0.00000000100598	3.1558
5759	5442	336.659	183.364	0.000000000428251	2.29936
5760	5443	297.496	202.655	0.000000000490761	3.31953
5761	5444	454.518	250.358	0.000000000652134	4.58497
5762	5445	364.693	158.939	0.0000000500305	0.559322
5763	5446	407.695	149.105	0.00000000014788	4.52772
5764	5447	345.526	190.099	0.0000000940963	2.80682
5765	5448	327.8	216.624	0.00000000174087	2.02575
5766	5449	337.281	176.263	0.00000000100753	1.72449
5767	5450	360.719	210.596	0.000000000719415	4.9466
5768	5451	388.74	178.209	0.00000000463174	4.02313
5769	5452	264.618	224.46	0.000000000429821	1.73008
5770	5453	273.08	-30.4894	0.0283872	5.08449
5771	5454	318.972	188.021	0.0000000000347742	1.83783
5772	5455	246.714	27.8662	0.022143	1.71956
5773	5456	272.029	168.789	0.00000254931	-2.30784
5774	5457	345.432	163.639	0.000000000839707	1.90403
5775	5458	360.133	76.6773	0.000000415229	4.06505
5776	5459	189.02	-61.7339	0.545897	3.30827
5777	5460	276.055	21.5113	0.013371	3.6378
5778	5461	212.503	-16.2613	0.213118	1.53064
5779	5462	223.065	-14.2893	0.289225	4.43973
5780	5463	230.208	48.0432	0.00875132	2.11874
5781	5464	271.022	-57.5116	0.00672971	1.93084
5782	5465	208.74	-19.3413	0.656572	3.95948
5783	5466	275.031	2.51472	0.00947621	4.69
5784	5467	250.541	73.3084	0.0138661	4.264
